review_id,bank,rating,review_text,date,source,sentiment_label,sentiment_score,vader_score,textblob_score,keywords,themes
1007,Dashen,5,"Dear Users of the Dashen Bank Super App,I have been using the Dashen Bank Super App for a while now, and I must say—it’s truly a game-changer! The app is incredibly fast and reliable; I’ve never encountered any delays with my transactions. One feature I absolutely love is Chat Banking. It makes everyday tasks like checking my balance or transferring money as simple as sending a quick message. Also, the budgeting tool has been a huge help in tracking my spending and giving me a clearer",2025-04-21,Google Play,POSITIVE,0.6138583333333334,0.9798,0.24791666666666667,"['dear', 'users', 'dashen', 'bank', 'super', 'app', 'have', 'been', 'using', 'dashen', 'bank', 'super', 'app', 'while', 'now', 'must', 'say', 'truly', 'game', 'changer', 'app', 'incredibly', 'fast', 'reliable', 'never', 'encountered', 'any', 'delays', 'transactions', 'one', 'feature', 'absolutely', 'love', 'chat', 'banking', 'makes', 'everyday', 'tasks', 'like', 'checking', 'balance', 'transferring', 'money', 'simple', 'sending', 'quick', 'message', 'also', 'budgeting', 'tool', 'has', 'been', 'huge', 'help', 'tracking', 'spending', 'giving', 'clearer']","['Transaction Performance', 'User Interface & Experience', 'Customer Support', 'Feature Requests']"
1008,Dashen,1,Too best,2025-04-21,Google Play,POSITIVE,0.81845,0.6369,1.0,"['too', 'best']",[]
1009,Dashen,5,"Dashen Bank Super Up,use the app and makes your easy,fast,convinent.",2025-04-21,Google Play,POSITIVE,0.4663666666666667,0.5994,0.3333333333333333,"['dashen', 'bank', 'super', 'use', 'app', 'makes', 'your', 'easy', 'fast', 'convinent']",['User Interface & Experience']
1010,Dashen,5,To join digital world use supper app and make your life easy,2025-04-21,Google Play,POSITIVE,0.42078333333333334,0.6249,0.21666666666666667,"['join', 'digital', 'world', 'use', 'supper', 'app', 'make', 'your', 'life', 'easy']",['User Interface & Experience']
1011,Dashen,5,best mobile banking application,2025-04-21,Google Play,POSITIVE,0.81845,0.6369,1.0,"['best', 'mobile', 'banking', 'application']",['User Interface & Experience']
1012,Dashen,5,"This banking superapp is incredibly well designed. The design and appearance of the app and the overall experience I have when using the app is fantastic. The app is packed with features from banking to e-commerce all in one place.It even has a budget setting option which is super useful for managing my money. Everything runs smoothly and I love how convenient it has made my daily life. Huge Kudos to Dashen Bank. You are truly living up to the motto ''Always one step ahead."" Keep it up!",2025-04-21,Google Play,POSITIVE,0.6737351851851852,0.9771,0.3703703703703704,"['this', 'banking', 'superapp', 'incredibly', 'well', 'designed', 'design', 'appearance', 'app', 'overall', 'experience', 'have', 'when', 'using', 'app', 'fantastic', 'app', 'packed', 'features', 'from', 'banking', 'commerce', 'all', 'one', 'place', 'even', 'has', 'budget', 'setting', 'option', 'which', 'super', 'useful', 'managing', 'money', 'everything', 'runs', 'smoothly', 'love', 'how', 'convenient', 'has', 'made', 'daily', 'life', 'huge', 'kudos', 'dashen', 'bank', 'you', 'are', 'truly', 'living', 'motto', 'always', 'one', 'step', 'ahead', 'keep']","['Transaction Performance', 'User Interface & Experience', 'Feature Requests']"
1013,Dashen,5,best mobile banking application,2025-04-21,Google Play,POSITIVE,0.81845,0.6369,1.0,"['best', 'mobile', 'banking', 'application']",['User Interface & Experience']
1014,Dashen,5,I was really amazed by the idea of an e-commerce service on a banking app. This is what it means to be one step ahead. Please include all kinds of products in there as soon as possible.,2025-04-21,Google Play,POSITIVE,0.39985,0.6997,0.1,"['was', 'really', 'amazed', 'idea', 'commerce', 'service', 'banking', 'app', 'this', 'what', 'means', 'one', 'step', 'ahead', 'please', 'include', 'all', 'kinds', 'products', 'there', 'soon', 'possible']","['User Interface & Experience', 'Customer Support']"
1015,Dashen,5,this is what we expect to get service Dashen Bank always like his slogan,2025-04-21,Google Play,POSITIVE,0.1806,0.3612,0.0,"['this', 'what', 'expect', 'get', 'service', 'dashen', 'bank', 'always', 'like', 'his', 'slogan']",['Customer Support']
1016,Dashen,5,"Dashen SupApp is the most contemporary application, offering a great experience by enabling users to perform multiple tasks through a single platform—such as chatting with friends, transferring money, paying bills, and more. It is the first app of its kind in the Ethiopian banking industry, making it a remarkable opportunity for entrepreneurs working in app-based sales and software marketing. Good job, Dashen Bank!",2025-04-21,Google Play,POSITIVE,0.7008619047619048,0.9647,0.43702380952380954,"['dashen', 'supapp', 'most', 'contemporary', 'application', 'offering', 'great', 'experience', 'enabling', 'users', 'perform', 'multiple', 'tasks', 'through', 'single', 'platform', 'such', 'chatting', 'friends', 'transferring', 'money', 'paying', 'bills', 'more', 'first', 'app', 'its', 'kind', 'ethiopian', 'banking', 'industry', 'making', 'remarkable', 'opportunity', 'entrepreneurs', 'working', 'app', 'based', 'sales', 'software', 'marketing', 'good', 'job', 'dashen', 'bank']","['Transaction Performance', 'User Interface & Experience']"
1017,Dashen,5,Dashen Super App gives me an amazing convenience and makes life easy.,2025-04-21,Google Play,POSITIVE,0.6732777777777778,0.891,0.45555555555555555,"['dashen', 'super', 'app', 'gives', 'amazing', 'convenience', 'makes', 'life', 'easy']",['User Interface & Experience']
1018,Dashen,5,excellent mobile banking app,2025-04-21,Google Play,POSITIVE,0.7859499999999999,0.5719,1.0,"['excellent', 'mobile', 'banking', 'app']",['User Interface & Experience']
1019,Dashen,5,Wow! like his name Super App...,2025-04-21,Google Play,POSITIVE,0.5587333333333333,0.8883,0.22916666666666666,"['wow', 'like', 'his', 'name', 'super', 'app']",['User Interface & Experience']
1020,Dashen,5,Dashen supper app is the most special. ይምቾቱ ይለያያል!!!!,2025-04-21,Google Play,POSITIVE,0.6591327008928571,0.6323,0.6859654017857143,"['dashen', 'supper', 'app', 'most', 'special', 'ይምቾቱ', 'ይለያያል']",['User Interface & Experience']
1021,Dashen,5,convenient and fast,2025-04-21,Google Play,POSITIVE,0.1,0.0,0.2,"['convenient', 'fast']",[]
1022,Dashen,5,Best- in-class app.,2025-04-21,Google Play,POSITIVE,0.81845,0.6369,1.0,"['best', 'class', 'app']",['User Interface & Experience']
1023,Dashen,5,I really like this amazing application and Dashen Supper app that has made my life easier.,2025-04-21,Google Play,POSITIVE,0.6433,0.8866,0.4,"['really', 'like', 'this', 'amazing', 'application', 'dashen', 'supper', 'app', 'that', 'has', 'made', 'life', 'easier']",['User Interface & Experience']
1024,Dashen,5,Superb,2025-04-21,Google Play,POSITIVE,0.81245,0.6249,1.0,['superb'],[]
1025,Dashen,5,"amazing features, faster and easy to use",2025-04-21,Google Play,POSITIVE,0.6441833333333333,0.7717,0.5166666666666667,"['amazing', 'features', 'faster', 'easy', 'use']",['Feature Requests']
1026,Dashen,5,"The Dashen Super App offers a modern, user-friendly experience that leverages the latest technological advancements to deliver a seamless e-commerce platform",2025-04-21,Google Play,POSITIVE,0.4230333333333334,0.5994,0.24666666666666667,"['dashen', 'super', 'app', 'offers', 'modern', 'user', 'friendly', 'experience', 'that', 'leverages', 'latest', 'technological', 'advancements', 'deliver', 'seamless', 'commerce', 'platform']",['User Interface & Experience']
1027,Dashen,5,Best App!,2025-04-21,Google Play,POSITIVE,0.8348,0.6696,1.0,"['best', 'app']",['User Interface & Experience']
1028,Dashen,5,I love it. one of the best mobile banking app in the banking industry,2025-04-21,Google Play,POSITIVE,0.8027500000000001,0.8555,0.75,"['love', 'one', 'best', 'mobile', 'banking', 'app', 'banking', 'industry']",['User Interface & Experience']
1029,Dashen,5,I love this app,2025-04-21,Google Play,POSITIVE,0.56845,0.6369,0.5,"['love', 'this', 'app']",['User Interface & Experience']
1030,Dashen,1,no working for me hulum information asgebiche continue or accept yemilew button ayeseram my phone is Samsung A51,2025-04-20,Google Play,POSITIVE,0.05135,0.1027,0.0,"['working', 'hulum', 'information', 'asgebiche', 'continue', 'accept', 'yemilew', 'button', 'ayeseram', 'phone', 'samsung', 'a51']",['User Interface & Experience']
1031,Dashen,5,good,2025-04-20,Google Play,POSITIVE,0.5702,0.4404,0.7,['good'],[]
1032,Dashen,5,waw no idea the best app.,2025-04-19,Google Play,POSITIVE,0.7294,0.4588,1.0,"['waw', 'idea', 'best', 'app']",['User Interface & Experience']
1033,Dashen,5,fast best app,2025-04-18,Google Play,POSITIVE,0.6184499999999999,0.6369,0.6,"['fast', 'best', 'app']",['User Interface & Experience']
1034,Dashen,5,Nice App,2025-04-18,Google Play,POSITIVE,0.51075,0.4215,0.6,"['nice', 'app']",['User Interface & Experience']
1035,Dashen,5,nice app ever,2025-04-17,Google Play,POSITIVE,0.51075,0.4215,0.6,"['nice', 'app', 'ever']",['User Interface & Experience']
1036,Dashen,5,good,2025-04-17,Google Play,POSITIVE,0.5702,0.4404,0.7,['good'],[]
1037,Dashen,2,very disappointing app. Closes frequently and unstable in function,2025-04-17,Google Play,NEGATIVE,0.5289,-0.7178,-0.34,"['very', 'disappointing', 'app', 'closes', 'frequently', 'unstable', 'function']","['User Interface & Experience', 'Feature Requests']"
1038,Dashen,5,"Feature-rich? Absolutely. But the speed? Painfully slow. Seriously, is it communicating with a server on Mars or something?",2025-04-16,Google Play,NEGATIVE,0.47292222222222224,-0.8014,-0.14444444444444446,"['feature', 'rich', 'absolutely', 'speed', 'painfully', 'slow', 'seriously', 'communicating', 'server', 'mars', 'something']",['Feature Requests']
1039,Dashen,5,nic app,2025-04-16,Google Play,NEUTRAL,0.0,0.0,0.0,"['nic', 'app']",['User Interface & Experience']
1040,Dashen,5,Nice,2025-04-15,Google Play,POSITIVE,0.51075,0.4215,0.6,['nice'],[]
1041,Dashen,5,"The Dashen Super App delivers a remarkably fast, highly secure, and exceptionally user-friendly experience, establishing it as a leading application in its category.keep it up and stay ahead Dashen Bank.",2025-04-14,Google Play,POSITIVE,0.5909,0.7818,0.4,"['dashen', 'super', 'app', 'delivers', 'remarkably', 'fast', 'highly', 'secure', 'exceptionally', 'user', 'friendly', 'experience', 'establishing', 'leading', 'application', 'its', 'category', 'keep', 'stay', 'ahead', 'dashen', 'bank']",['User Interface & Experience']
1042,Dashen,5,So far so good! their in person customer service is amazing 👏,2025-04-14,Google Play,POSITIVE,0.6858500000000001,0.8467,0.525,"['far', 'good', 'their', 'person', 'customer', 'service', 'amazing']",['Customer Support']
1043,Dashen,1,The app is very backward and doesn't always work. If it works three hours out of 24 hours it's great!😥,2025-04-14,Google Play,POSITIVE,0.41800000000000004,0.636,0.2,"['app', 'very', 'backward', 'doesn', 'always', 'work', 'works', 'three', 'hours', 'out', 'hours', 'great']",['User Interface & Experience']
1044,Dashen,5,ምርጫዬ ነው,2025-04-13,Google Play,NEUTRAL,0.0,0.0,0.0,['ምርጫዬ'],[]
1045,Dashen,1,It's bad for the connection and too many days are it that not working,2025-04-12,Google Play,NEGATIVE,0.32114999999999994,-0.5423,-0.09999999999999992,"['bad', 'connection', 'too', 'many', 'days', 'are', 'that', 'not', 'working']",[]
1046,Dashen,5,it's samart,2025-04-10,Google Play,NEUTRAL,0.0,0.0,0.0,['samart'],[]
1047,Dashen,1,"The app is not working properly, I have been using it.",2025-04-10,Google Play,NEUTRAL,0.0,0.0,0.0,"['app', 'not', 'working', 'properly', 'have', 'been', 'using']",['User Interface & Experience']
1048,Dashen,5,it is very good app,2025-04-10,Google Play,POSITIVE,0.7013499999999999,0.4927,0.9099999999999999,"['very', 'good', 'app']",['User Interface & Experience']
1049,Dashen,2,"I had a disappointing experience with Dashen Bank's Super Up service. The app is very slow and takes forever to load during transactions, which is incredibly frustrating. Additionally, it doesn't generate receipts for any transactions, making it difficult to keep track of my expenses. I also reached out to customer support, but the response time was longer than expected. Overall, I was hoping for a better experience, but I find the service lacking and in need of improvement.",2025-04-09,Google Play,POSITIVE,0.3788083333333333,0.9022,-0.14458333333333334,"['had', 'disappointing', 'experience', 'dashen', 'bank', 'super', 'service', 'app', 'very', 'slow', 'takes', 'forever', 'load', 'during', 'transactions', 'which', 'incredibly', 'frustrating', 'additionally', 'doesn', 'generate', 'receipts', 'any', 'transactions', 'making', 'difficult', 'keep', 'track', 'expenses', 'also', 'reached', 'out', 'customer', 'support', 'response', 'time', 'was', 'longer', 'than', 'expected', 'overall', 'was', 'hoping', 'better', 'experience', 'find', 'service', 'lacking', 'need', 'improvement']","['Transaction Performance', 'User Interface & Experience', 'Customer Support']"
1050,Dashen,3,slow cumbersome,2025-04-08,Google Play,NEGATIVE,0.15000000000000002,0.0,-0.30000000000000004,"['slow', 'cumbersome']",[]
1051,Dashen,2,Is really 💀,2025-04-07,Google Play,POSITIVE,0.1,0.0,0.2,['really'],[]
1052,Dashen,1,It's slow to send OTP. it's not reliable. It crushed many times. It needs improvement in many ways,2025-04-07,Google Play,POSITIVE,0.4011,0.6522,0.15,"['slow', 'send', 'otp', 'not', 'reliable', 'crushed', 'many', 'times', 'needs', 'improvement', 'many', 'ways']",['Transaction Performance']
1053,Dashen,1,"This is the worst mobile banking experience I’ve ever had. It doesn’t work when you need it, and it randomly updates itself without warning. You can’t make transactions whenever you want. It’s a nightmare for anyone who relies on this as their main banking option, especially those with a lot of money in their account. I’m lucky I’m not one of them, but still, it’s infuriating not being able to access your money when you need it.""l",2025-04-07,Google Play,NEGATIVE,0.4180714285714286,-0.679,-0.15714285714285717,"['this', 'worst', 'mobile', 'banking', 'experience', 'ever', 'had', 'doesn', 'work', 'when', 'you', 'need', 'randomly', 'updates', 'itself', 'without', 'warning', 'you', 'can', 'make', 'transactions', 'whenever', 'you', 'want', 'nightmare', 'anyone', 'who', 'relies', 'this', 'their', 'main', 'banking', 'option', 'especially', 'those', 'lot', 'money', 'their', 'account', 'lucky', 'not', 'one', 'them', 'still', 'infuriating', 'not', 'being', 'able', 'access', 'your', 'money', 'when', 'you', 'need']","['Account Access Issues', 'Transaction Performance', 'Feature Requests']"
1054,Dashen,3,"I have experienced on using the app of Banks in Ethiopia, this Dashen sup is like old version of the applications for using. I gave 3 star for it's very low speed while login and processing",2025-04-07,Google Play,POSITIVE,0.1638,0.0276,0.3,"['have', 'experienced', 'using', 'app', 'banks', 'ethiopia', 'this', 'dashen', 'sup', 'like', 'old', 'version', 'applications', 'using', 'gave', 'star', 'very', 'low', 'speed', 'while', 'login', 'processing']","['Account Access Issues', 'User Interface & Experience']"
1055,Dashen,5,proud by dashen bank,2025-04-06,Google Play,POSITIVE,0.63835,0.4767,0.8,"['proud', 'dashen', 'bank']",[]
1056,Dashen,5,best,2025-04-05,Google Play,POSITIVE,0.81845,0.6369,1.0,['best'],[]
1057,Dashen,5,best of best,2025-04-04,Google Play,POSITIVE,0.9277500000000001,0.8555,1.0,"['best', 'best']",[]
1058,Dashen,5,nice,2025-04-04,Google Play,POSITIVE,0.51075,0.4215,0.6,['nice'],[]
1059,Dashen,2,This app is not working unless you turn off developer mode on your phone. So it takes your rights to just use it.,2025-04-04,Google Play,NEUTRAL,0.0,0.0,0.0,"['this', 'app', 'not', 'working', 'unless', 'you', 'turn', 'off', 'developer', 'mode', 'your', 'phone', 'takes', 'your', 'rights', 'just', 'use']",['User Interface & Experience']
1060,Dashen,5,real super up,2025-04-04,Google Play,POSITIVE,0.5497000000000001,0.5994,0.5,"['real', 'super']",[]
1061,Dashen,1,it's very disappointing fix it as soon as possible not expected from dashin bank fix it,2025-04-04,Google Play,NEGATIVE,0.39231666666666665,-0.5413,-0.24333333333333332,"['very', 'disappointing', 'fix', 'soon', 'possible', 'not', 'expected', 'from', 'dashin', 'bank', 'fix']",['User Interface & Experience']
1062,Dashen,5,why dashen bank workers hidden my ATM Card 🏧?it's a big problem to me,2025-04-04,Google Play,NEGATIVE,0.24261666666666665,-0.4019,-0.08333333333333333,"['why', 'dashen', 'bank', 'workers', 'hidden', 'atm', 'card', 'big', 'problem']",[]
1063,Dashen,5,good,2025-04-04,Google Play,POSITIVE,0.5702,0.4404,0.7,['good'],[]
1064,Dashen,5,tanku,2025-04-04,Google Play,NEUTRAL,0.0,0.0,0.0,['tanku'],[]
1065,Dashen,5,very nice,2025-04-04,Google Play,POSITIVE,0.6277,0.4754,0.78,"['very', 'nice']",[]
1066,Dashen,5,perfect,2025-04-02,Google Play,POSITIVE,0.7859499999999999,0.5719,1.0,['perfect'],[]
1067,Dashen,5,goood,2025-04-02,Google Play,NEUTRAL,0.0,0.0,0.0,['goood'],[]
1068,Dashen,2,why does it ask me for both pin and opt even the opt is touch let alone both,2025-04-02,Google Play,NEGATIVE,0.125,-0.25,0.0,"['why', 'does', 'ask', 'both', 'pin', 'opt', 'even', 'opt', 'touch', 'let', 'alone', 'both']",[]
1069,Dashen,5,it is best app easy to use,2025-04-01,Google Play,POSITIVE,0.7565333333333333,0.7964,0.7166666666666667,"['best', 'app', 'easy', 'use']",['User Interface & Experience']
1070,Dashen,3,It is very easy to use and powerful application.,2025-04-01,Google Play,POSITIVE,0.5747333333333333,0.7178,0.43166666666666664,"['very', 'easy', 'use', 'powerful', 'application']",['User Interface & Experience']
1071,Dashen,3,this apps have a good feature but but some features like developer mode turn off irritate user,2025-03-31,Google Play,POSITIVE,0.414,0.128,0.7,"['this', 'apps', 'have', 'good', 'feature', 'some', 'features', 'like', 'developer', 'mode', 'turn', 'off', 'irritate', 'user']","['User Interface & Experience', 'Feature Requests']"
1072,Dashen,5,"This is not only a mobile banking app, it is beyond that. We will access our account easily, we are able to get many information easily here. i.e. exchage rate. We are able to chat with others, we are able to budget, we are able to transfer to other bank and within Dashen. we are able to access many accounts in a single app, we are able to pay bills in QR scan, we are able to make payments and order delivery items here in a single app. #Always one step ahead.",2025-03-31,Google Play,POSITIVE,0.43331031746031745,0.5267,0.339920634920635,"['this', 'not', 'only', 'mobile', 'banking', 'app', 'beyond', 'that', 'will', 'access', 'our', 'account', 'easily', 'are', 'able', 'get', 'many', 'information', 'easily', 'here', 'exchage', 'rate', 'are', 'able', 'chat', 'others', 'are', 'able', 'budget', 'are', 'able', 'transfer', 'other', 'bank', 'within', 'dashen', 'are', 'able', 'access', 'many', 'accounts', 'single', 'app', 'are', 'able', 'pay', 'bills', 'scan', 'are', 'able', 'make', 'payments', 'order', 'delivery', 'items', 'here', 'single', 'app', 'always', 'one', 'step', 'ahead']","['Account Access Issues', 'Transaction Performance', 'User Interface & Experience']"
1073,Dashen,5,wallahi very fantastic Bank,2025-03-31,Google Play,POSITIVE,0.5592,0.5984,0.52,"['wallahi', 'very', 'fantastic', 'bank']",[]
1074,Dashen,5,"Waw, It's amazing app. thank you Dashen Bank.",2025-03-31,Google Play,POSITIVE,0.6715,0.743,0.6000000000000001,"['waw', 'amazing', 'app', 'thank', 'you', 'dashen', 'bank']",['User Interface & Experience']
1075,Dashen,5,ok,2025-03-30,Google Play,POSITIVE,0.398,0.296,0.5,[],[]
1076,Dashen,5,nice app,2025-03-29,Google Play,POSITIVE,0.51075,0.4215,0.6,"['nice', 'app']",['User Interface & Experience']
1077,Dashen,5,"I’ve been using the Dashen Bank Super App for a while now, and it’s been a game-changer. The app is super fast and reliable—I’ve never had an issue with transactions being delayed. One of my favorite features is the chat banking, which makes it so easy to do things like check my balance or transfer money just by typing a quick message. The budgeting tool is also really useful. It helps me keep track of my spending and gives me a clear picture of where",2025-03-27,Google Play,POSITIVE,0.6455333333333333,0.9744,0.31666666666666665,"['been', 'using', 'dashen', 'bank', 'super', 'app', 'while', 'now', 'been', 'game', 'changer', 'app', 'super', 'fast', 'reliable', 'never', 'had', 'issue', 'transactions', 'being', 'delayed', 'one', 'favorite', 'features', 'chat', 'banking', 'which', 'makes', 'easy', 'things', 'like', 'check', 'balance', 'transfer', 'money', 'just', 'typing', 'quick', 'message', 'budgeting', 'tool', 'also', 'really', 'useful', 'helps', 'keep', 'track', 'spending', 'gives', 'clear', 'picture', 'where']","['Transaction Performance', 'User Interface & Experience', 'Customer Support', 'Feature Requests']"
1078,Dashen,5,good,2025-03-27,Google Play,POSITIVE,0.5702,0.4404,0.7,['good'],[]
1079,Dashen,4,nice application,2025-03-27,Google Play,POSITIVE,0.51075,0.4215,0.6,"['nice', 'application']",['User Interface & Experience']
1080,Dashen,5,Very good app that like it too. B/c it is very fast and easy to use.,2025-03-26,Google Play,POSITIVE,0.6842722222222222,0.8341,0.5344444444444444,"['very', 'good', 'app', 'that', 'like', 'too', 'very', 'fast', 'easy', 'use']",['User Interface & Experience']
1081,Dashen,5,best experiences,2025-03-26,Google Play,POSITIVE,0.81845,0.6369,1.0,"['best', 'experiences']",[]
1082,Dashen,1,too slow to use.,2025-03-25,Google Play,NEGATIVE,0.15000000000000002,0.0,-0.30000000000000004,"['too', 'slow', 'use']",[]
1083,Dashen,5,ጥሩ ነው,2025-03-24,Google Play,NEUTRAL,0.0,0.0,0.0,[],[]
1084,Dashen,1,the worst app in the market only good ui,2025-03-22,Google Play,NEGATIVE,0.198,-0.296,-0.10000000000000002,"['worst', 'app', 'market', 'only', 'good']",['User Interface & Experience']
1085,Dashen,5,nic,2025-03-22,Google Play,NEUTRAL,0.0,0.0,0.0,['nic'],[]
1086,Dashen,5,በጣም ቅልል ያለ አፕ በርቱልን ለአጠቃቀም ምቹ,2025-03-22,Google Play,NEUTRAL,0.0,0.0,0.0,"['በጣም', 'ቅልል', 'በርቱልን', 'ለአጠቃቀም']",[]
1087,Dashen,5,thanks for all digital transaction,2025-03-21,Google Play,POSITIVE,0.2702,0.4404,0.1,"['thanks', 'all', 'digital', 'transaction']",['Transaction Performance']
1088,Dashen,4,Good,2025-03-20,Google Play,POSITIVE,0.5702,0.4404,0.7,['good'],[]
1089,Dashen,5,Best,2025-03-20,Google Play,POSITIVE,0.81845,0.6369,1.0,['best'],[]
1090,Dashen,5,Good,2025-03-19,Google Play,POSITIVE,0.5702,0.4404,0.7,['good'],[]
1091,Dashen,1,"This app is not supporting smart phones that have old android version and so it is none inclusive. At the same time the amole lite is not working properly and once you reached to maximum otp trail mistakes due to network or other errors like stacks , you will be tied up to make Transactions. Ohh... tired!!!!!",2025-03-19,Google Play,NEGATIVE,0.4996946428571429,-0.8668,-0.13258928571428572,"['this', 'app', 'not', 'supporting', 'smart', 'phones', 'that', 'have', 'old', 'android', 'version', 'none', 'inclusive', 'same', 'time', 'amole', 'lite', 'not', 'working', 'properly', 'once', 'you', 'reached', 'maximum', 'otp', 'trail', 'mistakes', 'due', 'network', 'other', 'errors', 'like', 'stacks', 'you', 'will', 'tied', 'make', 'transactions', 'ohh', 'tired']","['Transaction Performance', 'User Interface & Experience', 'Customer Support']"
1092,Dashen,1,it's Be Come Busy &not working good,2025-03-19,Google Play,NEUTRAL,0.02939999999999998,-0.3412,0.39999999999999997,"['come', 'busy', 'not', 'working', 'good']",[]
1093,Dashen,1,I wanted to share some concerns about your Supper App. It appears to be experiencing reliability issues and isn’t performing as expected. I hope this can be addressed soon to improve the user experience. One star 🌟 for now.,2025-03-19,Google Play,POSITIVE,0.3453,0.7906,-0.1,"['wanted', 'share', 'some', 'concerns', 'your', 'supper', 'app', 'appears', 'experiencing', 'reliability', 'issues', 'isn', 'performing', 'expected', 'hope', 'this', 'can', 'addressed', 'soon', 'improve', 'user', 'experience', 'one', 'star', 'now']","['User Interface & Experience', 'Feature Requests']"
1094,Dashen,5,"best ever digital banking sector essay for understanding ,smart and convince for using",2025-03-19,Google Play,POSITIVE,0.6203809523809524,0.836,0.4047619047619047,"['best', 'ever', 'digital', 'banking', 'sector', 'essay', 'understanding', 'smart', 'convince', 'using']",[]
1095,Dashen,5,good and latest,2025-03-18,Google Play,POSITIVE,0.5202,0.4404,0.6,"['good', 'latest']",[]
1096,Dashen,5,The best App of all,2025-03-17,Google Play,POSITIVE,0.81845,0.6369,1.0,"['best', 'app', 'all']",['User Interface & Experience']
1097,Dashen,1,Worst app ever,2025-03-15,Google Play,NEGATIVE,0.81245,-0.6249,-1.0,"['worst', 'app', 'ever']",['User Interface & Experience']
1098,Dashen,1,"This app is the most unreliable mobile banking application I have ever used for transaction, it is very late, non-responsive and full of bugs. Its is very disappointing. It is just inconvinient, and not user friendly and compatabke at all !!!!!!",2025-03-14,Google Play,NEGATIVE,0.3354,-0.8068,0.13599999999999998,"['this', 'app', 'most', 'unreliable', 'mobile', 'banking', 'application', 'have', 'ever', 'used', 'transaction', 'very', 'late', 'non', 'responsive', 'full', 'bugs', 'its', 'very', 'disappointing', 'just', 'inconvinient', 'not', 'user', 'friendly', 'compatabke', 'all']","['Transaction Performance', 'User Interface & Experience']"
1099,Dashen,5,Naiycapp,2025-03-13,Google Play,NEUTRAL,0.0,0.0,0.0,['naiycapp'],['User Interface & Experience']
1100,Dashen,5,Good,2025-03-13,Google Play,POSITIVE,0.5702,0.4404,0.7,['good'],[]
1101,Dashen,4,The app is good but it has no USSD option,2025-03-13,Google Play,POSITIVE,0.24279999999999996,-0.2144,0.7,"['app', 'good', 'has', 'ussd', 'option']","['User Interface & Experience', 'Feature Requests']"
1102,Dashen,5,Hey great,2025-03-12,Google Play,POSITIVE,0.71245,0.6249,0.8,"['hey', 'great']",[]
1103,Dashen,5,I have used many mobile banking and also tellebir and mpesa nothing come close to this app. Well done Dashen indeed one step a head. A lot of cool features that amole hasn't the receipt and the account statement is superb for me. I hope you add more integrated small apps to.,2025-03-11,Google Play,POSITIVE,0.653,0.886,0.42000000000000004,"['have', 'used', 'many', 'mobile', 'banking', 'also', 'tellebir', 'mpesa', 'nothing', 'come', 'close', 'this', 'app', 'well', 'done', 'dashen', 'indeed', 'one', 'step', 'head', 'lot', 'cool', 'features', 'that', 'amole', 'hasn', 'receipt', 'account', 'statement', 'superb', 'hope', 'you', 'add', 'more', 'integrated', 'small', 'apps']","['Account Access Issues', 'User Interface & Experience', 'Feature Requests']"
1104,Dashen,2,The app is good but it ask update every week so tiring,2025-03-11,Google Play,POSITIVE,0.46909999999999996,0.2382,0.7,"['app', 'good', 'ask', 'update', 'every', 'week', 'tiring']",['User Interface & Experience']
1105,Dashen,5,It good and easy to use,2025-03-11,Google Play,POSITIVE,0.6334833333333334,0.7003,0.5666666666666667,"['good', 'easy', 'use']",[]
1106,Dashen,5,በጣም አሪፍ መተግበሪያ ነው ። አመሠግናለሁ ።,2025-03-10,Google Play,NEUTRAL,0.0,0.0,0.0,"['በጣም', 'አሪፍ', 'መተግበሪያ', 'አመሠግናለሁ']",[]
1107,Dashen,5,"Greately improved since it was released! I really like the budget and expense tegistration feature. For ATM or POS withdrawals, it is not possible to account these expenses, even if it is visible on the transactions window. If that can be worked on, it will be improve so much!!",2025-03-10,Google Play,POSITIVE,0.5178166666666667,0.8648,0.1708333333333333,"['greately', 'improved', 'since', 'was', 'released', 'really', 'like', 'budget', 'expense', 'tegistration', 'feature', 'atm', 'pos', 'withdrawals', 'not', 'possible', 'account', 'these', 'expenses', 'even', 'visible', 'transactions', 'window', 'that', 'can', 'worked', 'will', 'improve', 'much']","['Account Access Issues', 'Transaction Performance', 'Feature Requests']"
1108,Dashen,5,Excellent,2025-03-10,Google Play,POSITIVE,0.7859499999999999,0.5719,1.0,['excellent'],[]
1109,Dashen,5,Good,2025-03-08,Google Play,POSITIVE,0.5702,0.4404,0.7,['good'],[]
1110,Dashen,5,Wow Excellent app,2025-03-08,Google Play,POSITIVE,0.6838,0.8176,0.55,"['wow', 'excellent', 'app']",['User Interface & Experience']
1111,Dashen,4,Nice app but i experience some issues with others banks transfer it keeps saying account is not exist most of the time.,2025-03-08,Google Play,POSITIVE,0.38815,0.2263,0.55,"['nice', 'app', 'experience', 'some', 'issues', 'others', 'banks', 'transfer', 'keeps', 'saying', 'account', 'not', 'exist', 'most', 'time']","['Account Access Issues', 'Transaction Performance', 'User Interface & Experience']"
1112,Dashen,3,Add the option to send money to any telebirr account like amole does.,2025-03-07,Google Play,POSITIVE,0.1806,0.3612,0.0,"['add', 'option', 'send', 'money', 'any', 'telebirr', 'account', 'like', 'amole', 'does']","['Account Access Issues', 'Transaction Performance', 'Feature Requests']"
1113,Dashen,5,It's best,2025-03-07,Google Play,POSITIVE,0.81845,0.6369,1.0,['best'],[]
